,Jeux,Discipline,Épreuve,Phase,Genre,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR,Date_Début,Heure_Début,Date_Fin,Heure_Fin
2770,Paralympiques,Para Judo,90 kg J2,finales de repêchage,Hommes,Arena Champ-de-Mars,PJUD05,48.85614459999999,2.2978204,Paris (75),8356.0,Qualifications,,40.0,25.0,15.0,,,,,25.0,15.0,07-09-2024,09:30,07-09-2024,13:00
2771,Paralympiques,Para Judo,+90 kg J1,finales de repêchage,Hommes,Arena Champ-de-Mars,PJUD05,48.85614459999999,2.2978204,Paris (75),8356.0,Qualifications,,40.0,25.0,15.0,,,,,25.0,15.0,07-09-2024,09:30,07-09-2024,13:00
2772,Paralympiques,Para Judo,+90 kg J2,finales de repêchage,Hommes,Arena Champ-de-Mars,PJUD05,48.85614459999999,2.2978204,Paris (75),8356.0,Qualifications,,40.0,25.0,15.0,,,,,25.0,15.0,07-09-2024,09:30,07-09-2024,13:00
2773,Paralympiques,Para Judo,90 kg J1,combats pour les médailles de bronze,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2774,Paralympiques,Para Judo,90 kg J1,finale,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2775,Paralympiques,Para Judo,+90 kg J1,combats pour les médailles de bronze,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2776,Paralympiques,Para Judo,+90 kg J1,finale,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2777,Paralympiques,Para Judo,+70 kg J1,combats pour les médailles de bronze,Femmes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2778,Paralympiques,Para Judo,+70 kg J1,finale,Femmes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2779,Paralympiques,Para Judo,90 kg J2,combats pour les médailles de bronze,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2780,Paralympiques,Para Judo,90 kg J2,finale,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2781,Paralympiques,Para Judo,+70 kg J2,combats pour les médailles de bronze,Femmes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2782,Paralympiques,Para Judo,+70 kg J2,finale,Femmes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2783,Paralympiques,Para Judo,+90 kg J2,combats pour les médailles de bronze,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2784,Paralympiques,Para Judo,+90 kg J2,finale,Hommes,Arena Champ-de-Mars,PJUD06,48.85614459999999,2.2978204,Paris (75),8356.0,Médailles,,70.0,45.0,25.0,,,,,45.0,25.0,07-09-2024,15:30,07-09-2024,19:00
2785,Paralympiques,Para Natation,400m nage libre S9,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2786,Paralympiques,Para Natation,400m nage libre S9,séries,Femmes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2787,Paralympiques,Para Natation,100m dos S1,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2788,Paralympiques,Para Natation,100m dos S2,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2789,Paralympiques,Para Natation,100m dos S2,séries,Femmes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2790,Paralympiques,Para Natation,100m papillon S14,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2791,Paralympiques,Para Natation,100m papillon S14,séries,Femmes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2792,Paralympiques,Para Natation,50m brasse SB3,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2793,Paralympiques,Para Natation,50m nage libre S6,séries,Femmes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2794,Paralympiques,Para Natation,50m nage libre S10,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2795,Paralympiques,Para Natation,50 m nage libre S10,séries,Femmes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2796,Paralympiques,Para Natation,100m papillon S13,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2797,Paralympiques,Para Natation,100m papillon S13,séries,Femmes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2798,Paralympiques,Para Natation,200m nage libre S5,séries,Hommes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2799,Paralympiques,Para Natation,200m nage libre S5,séries,Femmes,Paris La Défense Arena,PSWM01,48.89566,2.2297100000000003,Nanterre (92),17000.0,Qualifications,,,,,,,,,,,07-09-2024,09:30,07-09-2024,12:30
2800,Paralympiques,Para Natation,400m nage libre S9,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2801,Paralympiques,Para Natation,400m nage libre S9,finale,Femmes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2802,Paralympiques,Para Natation,100m dos S1,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2803,Paralympiques,Para Natation,100m dos S2,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2804,Paralympiques,Para Natation,100m dos S2,finale,Femmes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2805,Paralympiques,Para Natation,100m papillon S14,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2806,Paralympiques,Para Natation,100m papillon S14,finale,Femmes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2807,Paralympiques,Para Natation,50m brasse SB3,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2808,Paralympiques,Para Natation,50m nage libre S6,finale,Femmes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2809,Paralympiques,Para Natation,50m nage libre S10,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2810,Paralympiques,Para Natation,50 m nage libre S10,finale,Femmes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2811,Paralympiques,Para Natation,100m papillon S13,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2812,Paralympiques,Para Natation,100m papillon S13,finale,Femmes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2813,Paralympiques,Para Natation,200m nage libre S5,finale,Hommes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
2814,Paralympiques,Para Natation,200m nage libre S5,finale,Femmes,Paris La Défense Arena,PSWM02,48.89566,2.2297100000000003,Nanterre (92),17000.0,Médailles,,,,,,,,,,,07-09-2024,17:30,07-09-2024,21:30
